Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;6558;Battery;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:29.9912
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;6558;NULL;NULL;NULL;1;NULL;NULL;TRUE;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:29.9947
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;6558;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:29.9978
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;6581;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:32.6096
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;6603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:33.1120
NULL;NULL;0.7852;ReceivingData;NULL;anonymous;MotorImagery;6610;NULL;NULL;1;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:33.2736
NULL;NULL;NULL;NULL;(0.691 0.696 0.719 0.752 0.767 0.759 0.779 0.785 );anonymous;NULL;6610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:33.2746
NULL;NULL;0.6297;ReceivingData;NULL;anonymous;Rest;6648;NULL;NULL;1;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:33.6022
NULL;NULL;NULL;NULL;(0.796 0.767 0.700 0.685 0.668 0.630 0.779 0.785 );anonymous;NULL;6648;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:33.6022
NULL;NULL;0.6760;ReceivingData;NULL;anonymous;MotorImagery;7403;NULL;NULL;2;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:39.8712
NULL;NULL;NULL;NULL;(0.723 0.697 0.660 0.676 0.664 0.674 0.696 0.708 );anonymous;NULL;7403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;NULL;2023-12-07 12:42:39.8712
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;7403;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;55dc32b9-d0a3-4543-8182-7da14b07e274;NULL;0;2023-12-07 12:42:39.8712
